Date,JNJ,V,PG,KO,VZ,UPS,MMC,USB,OXY,AON,MCO,MCK,HPQ,KR,MKL,CE,GL,DVA
2011-08-10,44.28138732910156,18.339345932006836,42.44540023803711,22.878755569458008,20.675600051879883,44.775245666503906,21.529497146606445,16.02639389038086,53.80166244506836,38.59618377685547,25.48870849609375,67.134033203125,10.045492172241211,9.00260066986084,358.67999267578125,32.997047424316406,20.26504135131836,35.435001373291016
2011-08-11,46.664649963378906,19.551490783691406,43.85274124145508,23.776592254638672,21.26527214050293,46.747100830078125,22.789329528808594,16.78171730041504,56.15236282348633,40.545570373535156,27.44736671447754,72.36003875732422,10.445830345153809,9.32640552520752,376.9700012207031,35.06562042236328,22.004119873046875,36.20000076293945
2011-08-12,46.60580825805664,19.391876220703125,44.353294372558594,24.016250610351562,21.06871223449707,47.09382247924805,22.484411239624023,16.385360717773438,56.3642578125,40.456565856933594,27.85832977294922,72.195556640625,10.87308406829834,9.375901222229004,371.5899963378906,36.52528762817383,21.829002380371094,36.3849983215332
2011-08-15,47.51055145263672,19.8637752532959,44.89011764526367,24.39542007446289,21.529409408569336,47.58497619628906,22.82944679260254,16.99859619140625,59.13880157470703,41.275489807128906,28.592823028564453,72.10420227050781,10.910090446472168,9.433656692504883,384.79998779296875,37.83481979370117,22.25169563293457,37.33000183105469
2011-08-16,47.34136962890625,19.854522705078125,44.70151138305664,24.384689331054688,21.424976348876953,47.09382247924805,22.72513198852539,16.587282180786133,57.854183197021484,40.98175811767578,27.377412796020508,71.373291015625,10.970646858215332,9.52027702331543,384.4100036621094,36.48357009887695,21.835041046142578,37.04499816894531
2011-08-17,47.267818450927734,19.462902069091797,44.73777389526367,24.78173828125,21.873380661010742,47.007144927978516,22.81340217590332,16.774240493774414,58.01307678222656,41.31109619140625,27.58820915222168,70.57843780517578,10.560214042663574,9.644022941589355,383.6300048828125,35.86634826660156,21.919584274291992,36.720001220703125
2011-08-18,46.45869064331055,18.605499267578125,44.150169372558594,24.238027572631836,21.54169273376465,45.34703063964844,22.091209411621094,15.757166862487793,54.794918060302734,39.388397216796875,24.53163719177246,67.9471664428711,9.927742958068848,9.458405494689941,376.5899963378906,32.78850555419922,21.32781410217285,35.29499816894531
2011-08-19,46.4439811706543,18.44561195373535,44.222713470458984,24.001941680908203,21.320554733276367,44.92473602294922,21.906648635864258,15.37575912475586,53.576534271240234,39.41511154174805,23.74993133544922,67.47208404541016,7.9395060539245605,9.367654800415039,377.0400085449219,32.08787155151367,21.279508590698242,34.81999969482422
2011-08-22,46.5543212890625,18.489641189575195,44.76679992675781,24.06275749206543,21.38812255859375,45.143165588378906,22.14737319946289,15.188801765441895,53.2785530090332,38.765296936035156,23.679658889770508,67.10662841796875,8.225461959838867,9.371776580810547,378.7900085449219,31.52901840209961,21.364038467407227,34.64500045776367
2011-08-23,47.790077209472656,19.41192054748535,45.71713638305664,24.703044891357422,22.08836555480957,46.4828987121582,22.452299118041992,16.08622169494629,54.75519943237305,40.47435760498047,25.005929946899414,69.08007049560547,8.2557373046875,9.42540454864502,384.7900085449219,33.605934143066406,22.106775283813477,35.849998474121094
2011-08-24,48.202003479003906,20.01673126220703,45.92749786376953,24.924827575683594,22.401641845703125,47.19644546508789,23.086233139038086,16.63214874267578,55.013427734375,40.39426040649414,26.25315284729004,69.3541488647461,8.481142044067383,9.281031608581543,387.8999938964844,34.690250396728516,22.607961654663086,35.790000915527344
