Date,NOVN,SLHN,SIKA,CSGN,LONN,SCMN,GEBN,SGSN,NESN,ADEN,GIVN,ABBN,ZURN,SREN,BAER,UBSG,UHR,CFR,ROG
2016-01-04,57.41039276123047,193.2577667236328,53.653541564941406,15.951597213745117,140.65042114257812,362.9266052246094,281.8644714355469,1484.9920654296875,60.63295364379883,43.810829162597656,1495.1192626953125,13.226370811462402,167.53990173339844,62.444766998291016,37.91703414916992,12.907730102539062,294.16021728515625,60.97822189331055,219.34149169921875
2016-01-05,58.01435852050781,193.40272521972656,54.57625961303711,16.079872131347656,141.79319763183594,363.5126647949219,284.65435791015625,1488.986328125,60.839046478271484,43.97430419921875,1501.038818359375,13.14294719696045,167.7407989501953,63.0643196105957,37.80525588989258,13.009309768676758,290.39117431640625,60.49808120727539,221.0274658203125
2016-01-06,57.645267486572266,192.9678192138672,53.865318298339844,15.913866996765137,141.0020294189453,363.9521789550781,279.0745544433594,1457.8326416015625,60.220767974853516,43.28771209716797,1495.1192626953125,13.014019966125488,167.2720489501953,62.8360595703125,36.90303421020508,12.887412071228027,285.9209289550781,59.36319351196289,218.3780517578125
2016-01-07,56.53799057006836,189.7057647705078,53.51741027832031,15.446032524108887,138.01321411132812,361.31494140625,273.7483825683594,1424.2825927734375,58.8193244934082,41.78376388549805,1478.2060546875,12.763751029968262,164.39266967773438,61.270870208740234,35.873069763183594,12.514945030212402,279.4346618652344,58.490203857421875,216.77232360839844
2016-01-08,55.095184326171875,186.4437255859375,53.16949462890625,14.880105972290039,136.343017578125,357.72515869140625,268.92950439453125,1403.5133056640625,57.95372772216797,41.2933464050293,1449.4537353515625,12.460393905639648,161.647216796875,60.81435012817383,35.274253845214844,11.824185371398926,276.1038818359375,57.66086959838867,211.15231323242188
2016-01-11,54.155677795410156,188.03851318359375,52.761077880859375,14.842378616333008,135.55186462402344,357.8717041015625,267.2386169433594,1401.915771484375,57.912506103515625,40.9337043762207,1470.59521484375,12.407307624816895,166.26760864257812,61.46651840209961,35.31417465209961,11.871589660644531,275.13970947265625,56.744232177734375,209.54660034179688
2016-01-12,54.960968017578125,190.79310607910156,55.04518127441406,14.940471649169922,137.66162109375,360.5822448730469,276.4537658691406,1446.6492919921875,59.19029998779297,40.966400146484375,1492.5821533203125,12.60448932647705,169.28094482421875,62.08607864379883,35.90501022338867,11.89867877960205,279.8728942871094,57.224369049072266,212.03546142578125
2016-01-13,55.59849548339844,192.82281494140625,55.04518127441406,14.970654487609863,137.57369995117188,364.6115417480469,287.5287780761719,1476.205322265625,59.849796295166016,41.52220916748047,1532.3280029296875,12.725831031799316,171.1558837890625,62.999107360839844,35.76927185058594,11.95962905883789,280.83709716796875,57.13706970214844,213.88201904296875
2016-01-14,55.430728912353516,189.7782440185547,54.45524597167969,14.510367393493652,135.37603759765625,357.35888671875,287.0215759277344,1465.82080078125,58.778106689453125,40.50867462158203,1520.48876953125,12.733415603637695,167.40597534179688,61.98825454711914,34.994808197021484,11.776780128479004,288.0245361328125,56.438682556152344,210.7509002685547
2016-01-15,53.920814514160156,190.14068603515625,53.04848861694336,14.117993354797363,130.98072814941406,350.32598876953125,280.9344787597656,1413.8980712890625,57.78885269165039,39.298973083496094,1498.501708984375,12.270796775817871,162.58468627929688,60.39044189453125,33.54966354370117,11.316272735595703,279.3470153808594,55.085548400878906,205.9337158203125
2016-01-18,53.95436477661133,187.1686248779297,52.65519332885742,13.884074211120605,130.27745056152344,347.981689453125,281.3572082519531,1430.673095703125,57.74763107299805,39.16819381713867,1496.8106689453125,12.210124015808105,162.24986267089844,60.292625427246094,33.477806091308594,11.343361854553223,280.66180419921875,54.82365417480469,205.85340881347656
2016-01-19,54.89387130737305,190.14068603515625,53.880435943603516,14.050079345703125,133.88162231445312,353.2563781738281,285.07708740234375,1477.004150390625,58.73688888549805,39.65861511230469,1530.6365966796875,12.483144760131836,165.19622802734375,61.43391036987305,34.2203369140625,11.539755821228027,285.6579284667969,55.65299606323242,208.5831298828125
2016-01-20,53.48461151123047,181.4419403076172,52.29216003417969,13.348328590393066,131.24444580078125,339.70343017578125,276.9610595703125,1475.4066162109375,57.37666320800781,38.28543472290039,1480.7431640625,12.164620399475098,147.31727600097656,58.7274284362793,32.6713981628418,11.07924747467041,276.4544677734375,54.21256637573242,203.36456298828125
2016-01-21,53.786598205566406,184.12403869628906,52.307289123535156,13.189872741699219,131.4202423095703,344.68499755859375,280.6808776855469,1508.95654296875,58.159820556640625,39.429752349853516,1490.890869140625,12.301129341125488,145.84408569335938,58.98829650878906,32.99077224731445,11.153740882873535,280.1358947753906,54.47446060180664,206.09429931640625
2016-01-22,55.632049560546875,186.15374755859375,53.38126754760742,13.574702262878418,136.25511169433594,358.23797607421875,289.47332763671875,1543.3056640625,59.437599182128906,40.279808044433594,1532.3280029296875,12.718249320983887,150.2635955810547,60.39044189453125,34.0047607421875,11.397540092468262,287.6739807128906,56.176788330078125,212.99888610839844
2016-01-25,55.632049560546875,185.50135803222656,52.94260025024414,13.318147659301758,138.98020935058594,358.67755126953125,293.44677734375,1542.506591796875,59.68491744995117,40.01825714111328,1553.469482421875,12.60448932647705,147.65206909179688,60.455657958984375,33.58958053588867,11.194374084472656,288.28753662109375,55.65299606323242,213.23974609375
2016-01-26,56.13536071777344,186.95114135742188,54.1829719543457,13.348328590393066,138.1890411376953,359.7031555175781,298.51934814453125,1553.6900634765625,60.38563919067383,40.410587310791016,1572.07373046875,12.854759216308594,148.5225830078125,60.423057556152344,33.669429779052734,11.22146224975586,296.8774108886719,56.04583740234375,213.3200225830078
2016-01-27,54.055023193359375,186.51620483398438,54.561126708984375,13.506789207458496,139.3318328857422,365.2708740234375,301.9010009765625,1564.0745849609375,60.92149353027344,40.279808044433594,1581.3759765625,13.135363578796387,150.73236083984375,60.423057556152344,34.42793273925781,11.289185523986816,299.6822814941406,57.311668395996094,215.4877471923828
2016-01-28,51.974693298339844,184.05154418945312,55.22669982910156,13.204961776733398,136.16720581054688,364.758056640625,300.1256408691406,1561.67822265625,60.34442138671875,40.01825714111328,1572.07373046875,13.014019966125488,148.65650939941406,60.488277435302734,33.78120422363281,11.207919120788574,301.084716796875,56.875179290771484,207.21829223632812
2016-01-29,52.67932891845703,188.1834716796875,55.31745147705078,13.582245826721191,137.39788818359375,371.79095458984375,305.87451171875,1584.0447998046875,61.99317169189453,40.868316650390625,1612.665283203125,13.32496166229248,151.20108032226562,61.82521057128906,34.53171920776367,11.397540092468262,305.3796691894531,57.83546829223633,211.87489318847656
2016-02-01,52.67932891845703,187.89352416992188,55.63510513305664,13.235145568847656,137.9253387451172,370.69207763671875,307.311767578125,1564.0745849609375,62.32292556762695,40.47597885131836,1613.510986328125,13.302210807800293,150.33056640625,61.36869812011719,33.58958053588867,11.295957565307617,305.2919921875,57.61721420288086,212.19602966308594
2016-02-02,52.17601776123047,186.00877380371094,55.77125549316406,12.74467658996582,137.22207641601562,367.02911376953125,303.9300231933594,1540.9091796875,62.24049377441406,39.004722595214844,1613.510986328125,13.15811538696289,147.04942321777344,60.52090072631836,32.50373458862305,10.523931503295898,297.052734375,56.04583740234375,209.3057403564453
2016-02-03,51.27006912231445,183.0366973876953,55.83175277709961,12.473031044006348,135.37603759765625,368.12799072265625,303.59185791015625,1538.5126953125,61.99317169189453,38.906639099121094,1622.813232421875,13.089859008789062,143.96914672851562,59.57524871826172,31.14641761779785,10.456209182739258,293.02069091796875,56.3950309753418,206.57598876953125
2016-02-04,49.99502182006836,178.75979614257812,55.786376953125,11.114805221557617,132.47511291503906,357.43212890625,302.4082946777344,1557.6842041015625,61.333683013916016,39.200889587402344,1587.2955322265625,13.294626235961914,143.50039672851562,59.738285064697266,31.48175621032715,10.388487815856934,299.2440185546875,56.70057678222656,203.52513122558594
